* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 12, 2025 9:35:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
372.457156, 80.621
372.793612, 80.615
373.130069, 80.610
373.466525, 80.604
373.802981, 80.598
374.139438, 80.592
374.475894, 80.587
374.812350, 80.581
375.148807, 80.575
375.485263, 80.570
375.821719, 80.564
376.158176, 80.559
376.494632, 80.553
376.831088, 80.547
377.167545, 80.542
377.504001, 80.536
377.840457, 80.531
378.176914, 80.525
378.513370, 80.519
378.849826, 80.514
379.186283, 80.508
379.522739, 80.503
379.859195, 80.497
380.195652, 80.492
380.532108, 80.486
380.868564, 80.481
381.205020, 80.475
381.541477, 80.470
381.877933, 80.464
382.214389, 80.459
382.550846, 80.453
382.887302, 80.448
383.223758, 80.443
383.560215, 80.437
383.896671, 80.432
384.233127, 80.426
384.569584, 80.421
384.906040, 80.415
385.242496, 80.410
385.578953, 80.405
385.915409, 80.399
386.251865, 80.394
386.588322, 80.389
386.924778, 80.383
387.261234, 80.378
387.597691, 80.373
387.934147, 80.367
388.270603, 80.362
388.607060, 80.357
388.943516, 80.352
389.279972, 80.346
389.616429, 80.341
389.952885, 80.336
390.289341, 80.331
390.625798, 80.325
390.962254, 80.320
391.298710, 80.315
391.635167, 80.310
391.971623, 80.305
392.308079, 80.299
392.644536, 80.294
392.980992, 80.289
393.317448, 80.284
393.653905, 80.279
393.990361, 80.274
394.326817, 80.269
394.663274, 80.264
394.999730, 80.259
395.336186, 80.254
395.672643, 80.249
396.009099, 80.244
396.345555, 80.239
396.682012, 80.234
397.018468, 80.229
397.354924, 80.224
397.691381, 80.219
398.027837, 80.214
398.364293, 80.209
398.700750, 80.204
399.037206, 80.199
399.373662, 80.194
399.710119, 80.189
400.046575, 80.184
400.383031, 80.179
400.719488, 80.175
401.055944, 80.170
401.392400, 80.165
401.728857, 80.160
402.065313, 80.155
402.401769, 80.151
402.738226, 80.146
403.074682, 80.141
